,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
179,0.2864,1.119819772,2.982273174,1.088339511,76.7,2.550091028213501
180,0.288,1.127292716,2.973780402,1.103319915,77.14,2.532073497772217
181,0.2896,1.12977705,2.988301765,1.106406539,76.21,2.533287763595581
182,0.2912,1.13961833,2.982995122,1.118075238,76.26,2.5160014629364014
183,0.2928,1.145740608,2.990729987,1.125861117,74.11,2.51021409034729
184,0.2944,1.151593941,2.979198732,1.132505968,76.17,2.4915614128112793
185,0.296,1.161337208,2.996789094,1.142389206,73.6,2.490145444869995
186,0.2976,1.223340663,2.879230809,1.211091052,69.94,2.358842134475708
187,0.2992,1.227240671,2.894630468,1.216323113,68.92,2.360680103302002
188,0.3008,1.231660653,2.918993069,1.211363391,67.46,2.368431329727173
189,0.3024,1.236418954,2.904812878,1.220645236,68.25,2.3488636016845703
190,0.304,1.239926241,2.912098597,1.223845499,65.55,2.3453261852264404
191,0.3056,1.244398363,2.91269663,1.227307424,68.48,2.3364670276641846
192,0.3072,1.249007726,2.929487316,1.226224378,68.81,2.338867425918579
193,0.3088,1.251875394,2.91832523,1.240389478,67.65,2.323042154312134
194,0.3104,1.257316632,2.934845609,1.237689481,66.22,2.324737548828125
195,0.312,1.261949321,2.942868156,1.238594589,68.07,2.32110857963562
196,0.3136,1.266232065,2.96316167,1.240687059,67.1,2.326179265975952
197,0.3152,1.269731903,2.948420889,1.247356009,65.87,2.3077640533447266
198,0.3168,1.273817228,2.955965692,1.254591006,67.16,2.3042995929718018
199,0.3184,1.277915969,2.94885462,1.260090519,67.51,2.2908318042755127
200,0.32,1.28247454,2.96707659,1.263473498,66.06,2.294419288635254
201,0.3216,1.287080161,2.962440434,1.271994311,65.71,2.2824182510375977
202,0.3232,1.29055914,2.977059409,1.28071566,65.45,2.2843191623687744
203,0.3248,1.295431709,2.983971776,1.269552916,67.7,2.280064344406128
204,0.3264,1.299592699,2.982018389,1.279141978,64.7,2.2703471183776855
205,0.328,1.303102968,2.97945218,1.288148148,65.91,2.2607102394104004
206,0.3296,1.307612683,2.992695418,1.28272666,65.69,2.261082887649536
207,0.3312,1.314181591,2.987942384,1.293206304,67.77,2.248025417327881
208,0.3328,1.315889894,2.983332387,1.303144797,63.02,2.238375663757324
209,0.3344,1.320737431,3.000472561,1.302184894,63.59,2.241231918334961
210,0.336,1.32478796,2.998827236,1.308661642,64.03,2.2320942878723145
211,0.3376,1.328420877,3.000667513,1.314856121,63.83,2.225605010986328
212,0.3392,1.334114114,2.994372595,1.317783933,64.92,2.212378740310669
213,0.3408,1.337599541,2.992753619,1.331610504,65.73,2.203782320022583
214,0.3424,1.342826282,3.014316294,1.32588409,64.3,2.209451675415039
215,0.344,1.347697272,3.017536127,1.330645252,62.43,2.2032182216644287
216,0.3456,1.350855461,3.009649669,1.340072978,63.84,2.1908318996429443
217,0.3472,1.356917243,3.039820685,1.329865751,65.44,2.2016029357910156
218,0.3488,1.360405631,3.001463034,1.354330278,66.03,2.169067144393921
219,0.3504,1.365333864,3.022946421,1.347417219,64.13,2.1749982833862305
220,0.352,1.369317606,3.032388162,1.352105132,64.38,2.173619270324707
221,0.3536,1.374261179,3.026245789,1.364723582,63.52,2.1614556312561035
222,0.3552,1.377174669,3.038714557,1.364116205,63.19,2.162809371948242
223,0.3568,1.382909924,3.039646529,1.364257684,66.29,2.154834508895874
224,0.3584,1.38666579,3.040094672,1.372792683,62.73,2.147871732711792
225,0.36,1.390996068,3.017652067,1.388899681,63.32,2.125670909881592
226,0.3616,1.396658235,3.061553122,1.374531102,63.42,2.1457467079162598
227,0.3632,1.40084501,3.022930876,1.399127266,62.48,2.1133108139038086
228,0.3648,1.404676533,3.025487224,1.405610319,62.37,2.1078412532806396
229,0.3664,1.408505694,3.051285604,1.397656661,63.33,2.117440938949585
230,0.368,1.413094054,3.05589685,1.397889704,64.77,2.1128485202789307
231,0.3696,1.418652613,3.085003414,1.392396282,63.27,2.1233267784118652
232,0.3712,1.424278753,3.056429161,1.408094932,65.42,2.0968892574310303
233,0.3728,1.428359656,3.089721722,1.4047342,64.43,2.111024856567383
234,0.3744,1.433868482,3.060501615,1.419266718,64.22,2.0843758583068848
235,0.376,1.437778721,3.059539231,1.423227604,62.48,2.076819658279419
236,0.3776,1.442620429,3.084556687,1.424941482,64.51,2.0852668285369873
237,0.3792,1.447631078,3.064149472,1.442722986,63.57,2.064692497253418
238,0.3808,1.452589512,3.079688445,1.433560667,64.16,2.067082643508911
