,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r4
357,0.0714,1.793062238,1.928301791,1.803237958,36.25,1.3762671947479248
358,0.0716,1.795812496,1.955787993,1.771246629,36.91,1.494755744934082
359,0.0718,1.794005728,1.939189134,1.7833274,37.89,1.4219890832901
360,0.072,1.79669547,1.957466855,1.782125312,41.07,1.4943010807037354
361,0.0722,1.796588078,1.949454507,1.785796421,36.02,1.4550819396972656
362,0.0724,1.797076183,1.943951378,1.794142979,35.04,1.4243113994598389
363,0.0726,1.799266244,1.960543867,1.773821146,34.01,1.4904545545578003
364,0.0728,1.800225512,1.938802817,1.79357779,36.79,1.3796863555908203
365,0.073,1.802342803,1.950244321,1.783370712,35.59,1.4233932495117188
366,0.0732,1.802630998,1.951011129,1.803921756,34.38,1.4237453937530518
367,0.0734,1.804141358,1.962644012,1.775148074,36.65,1.4695022106170654
368,0.0736,1.802712594,1.960979993,1.799537331,31.57,1.4664146900177002
369,0.0738,1.807513682,1.935512475,1.814469246,33.81,1.3169666528701782
370,0.074,1.805485931,1.951906161,1.792177531,39.8,1.4066455364227295
