,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
185,0.0814,1.755319499,2.72819923,1.769260027,40.2,3.4571373462677
186,0.08184,1.762559436,2.706711277,1.764647523,38.32,3.396549701690674
187,0.08228,1.78483249,2.717631974,1.779419469,42.63,3.3670284748077393
188,0.08272,1.876901755,2.518323853,1.897211641,19.57,2.7846267223358154
189,0.08316,1.880245317,2.533853346,1.899997923,20.28,2.8035025596618652
190,0.0836,1.881595713,2.509868279,1.898197396,22.19,2.741396188735962
191,0.08404,1.882984308,2.539036273,1.885073441,20.08,2.7939980030059814
192,0.08448,1.883706277,2.557085054,1.87583669,22.88,2.8232762813568115
193,0.08492,1.886821655,2.567638836,1.889242423,25.09,2.8314597606658936
194,0.08536,1.886624037,2.544865073,1.897215575,19.68,2.7769339084625244
195,0.0858,1.889958472,2.553322576,1.881231565,23.5,2.7805607318878174
196,0.08624,1.891108957,2.579354534,1.88287433,28.31,2.82499098777771
197,0.08668,1.892979622,2.556659993,1.892425627,22.5,2.7670695781707764
198,0.08712,1.895346013,2.561359509,1.887975639,24.54,2.7649178504943848
199,0.08756,1.895833389,2.535736239,1.91733388,24.27,2.7033636569976807
200,0.088,1.896737327,2.563339744,1.890889031,21.59,2.7522785663604736
201,0.08844,1.898154013,2.559080307,1.896999464,24.75,2.7337076663970947
202,0.08888,1.901068148,2.562653255,1.900200198,24.34,2.728294610977173
203,0.08932,1.901929989,2.607578654,1.882952903,20.65,2.8107316493988037
204,0.08976,1.90426056,2.610927871,1.88803966,20.07,2.805856227874756
205,0.0902,1.907319768,2.554458333,1.914661611,19.92,2.6785244941711426
206,0.09064,1.906726759,2.607754215,1.895894411,19.63,2.7810378074645996
207,0.09108,1.909948182,2.568652064,1.915307811,24.8,2.6892690658569336
208,0.09152,1.9108974,2.555808548,1.919078926,19.63,2.654552936553955
209,0.09196,1.911518578,2.562809578,1.917089089,25.47,2.661262273788452
210,0.0924,1.913165611,2.578903506,1.911310441,19.2,2.684208869934082
211,0.09284,1.916036175,2.612923721,1.898296541,19.82,2.7397661209106445
212,0.09328,1.918690902,2.573779684,1.929250034,20.52,2.6500649452209473
213,0.09372,1.9187128,2.583657476,1.913288902,22.9,2.6636478900909424
214,0.09416,1.920012756,2.555171828,1.934521035,24.45,2.5972208976745605
215,0.0946,1.923617268,2.587268418,1.920639535,20.99,2.6486458778381348
216,0.09504,1.925978887,2.588701332,1.929186892,19.7,2.6406638622283936
217,0.09548,1.925953856,2.587169083,1.933705167,22.11,2.6315715312957764
218,0.09592,1.927308653,2.594229809,1.923231725,20.1,2.636828899383545
219,0.09636,1.928983933,2.584059325,1.928147983,21.37,2.607339859008789
220,0.0968,1.931906404,2.595914582,1.926051914,24.12,2.619077205657959
221,0.09724,1.934817536,2.611313181,1.917973422,21.89,2.6375997066497803
222,0.09768,1.934145728,2.628756412,1.913704446,19.73,2.6666595935821533
223,0.09812,1.935876045,2.592178046,1.93208686,21.27,2.586263656616211
224,0.09856,1.938741613,2.569607444,1.954292205,19.97,2.529989719390869
225,0.099,1.940681197,2.579390879,1.947570971,22.85,2.540004253387451
226,0.09944,1.941484169,2.542921173,1.972668048,22.48,2.4593169689178467
227,0.09988,1.942728576,2.579875069,1.96194191,18.66,2.5256924629211426
228,0.10032,1.946631273,2.599844897,1.941391242,21.89,2.5517215728759766
