L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy
0.000003080,0.005086450,0.009791063,0.161766371,97.150000000
0.000003090,0.007121593,0.011998364,0.148489979,97.340000000
0.000003100,0.003809226,0.008602770,0.134522626,97.640000000
0.000003110,0.004099054,0.008883061,0.150063857,97.400000000
0.000003120,0.004634024,0.009220331,0.158162099,97.350000000
0.000003130,0.007400027,0.012066751,0.130189310,97.560000000
0.000003140,0.003713943,0.008447542,0.152058952,97.220000000
0.000003150,0.004968615,0.009648072,0.137454425,97.690000000
0.000003160,0.005910522,0.010743225,0.146209724,97.630000000
0.000003170,0.008727766,0.013523560,0.129323292,97.710000000
0.000003180,0.004004987,0.008759697,0.149928468,97.240000000
0.000003190,0.006031238,0.010732216,0.143641607,97.520000000
0.000003200,0.005150694,0.010035600,0.148315405,97.560000000
0.000003210,0.005491396,0.010223270,0.144809148,97.550000000
0.000003220,0.005140558,0.010123321,0.137462536,97.620000000
0.000003230,0.004169506,0.008639156,0.139420337,97.660000000
0.000003240,0.004522732,0.008981364,0.168911388,97.320000000
0.000003250,0.005371498,0.009884265,0.136729536,97.580000000
0.000003260,0.007302375,0.011928544,0.147071159,97.400000000
0.000003270,0.006379268,0.011060014,0.139654095,97.650000000
0.000003280,0.002901509,0.007562971,0.131022219,97.720000000
0.000003290,0.005998478,0.010664410,0.119869609,97.750000000
0.000003300,0.003283882,0.007831154,0.128378038,97.770000000
0.000003310,0.008418208,0.013098238,0.142486672,97.390000000
0.000003320,0.006431243,0.011332770,0.120411342,97.860000000
0.000003330,0.004777881,0.009416580,0.111280190,97.880000000
0.000003340,0.006507641,0.010626177,0.144304372,97.500000000
0.000003350,0.004282482,0.008755863,0.139926650,97.640000000
0.000003360,0.004554472,0.009080880,0.134532554,97.810000000
0.000003370,0.007031026,0.011501757,0.132528041,97.790000000
0.000003380,0.006112568,0.010684762,0.127574653,97.820000000
0.000003390,0.004743984,0.009379232,0.136288183,97.500000000
0.000003400,0.003605862,0.008164673,0.141984026,97.580000000
0.000003410,0.007003102,0.011915538,0.134302422,97.720000000
0.000003420,0.005614245,0.010463506,0.132093200,97.590000000
0.000003430,0.005305420,0.010026562,0.143315475,97.450000000
0.000003440,0.004122210,0.008699465,0.137413343,97.420000000
0.000003450,0.003701952,0.008375084,0.141768347,97.400000000
0.000003460,0.005952814,0.010631414,0.131514275,97.660000000
0.000003470,0.005666196,0.010150000,0.147103898,97.460000000
0.000003480,0.005200014,0.009969909,0.134965268,97.620000000
0.000003490,0.004780758,0.009669254,0.138996719,97.650000000
0.000003500,0.004701811,0.009605322,0.138610295,97.580000000
0.000003510,0.004509595,0.009481851,0.140457073,97.630000000
0.000003520,0.009335371,0.014301890,0.137192659,97.760000000
0.000003530,0.005401602,0.010119934,0.139419388,97.630000000
0.000003540,0.005217835,0.009946391,0.140379614,97.610000000
0.000003550,0.004096278,0.008505567,0.143730758,97.600000000
0.000003560,0.006888030,0.011222381,0.137287725,97.740000000
0.000003570,0.007467337,0.011580334,0.130386954,97.820000000
0.000003580,0.005837446,0.010246664,0.137472432,97.610000000
0.000003590,0.008763392,0.013345711,0.123512864,97.830000000
0.000003600,0.004464880,0.008988921,0.128440473,97.610000000
0.000003610,0.006088430,0.010550029,0.144411695,97.500000000
0.000003620,0.008737950,0.013651612,0.138451728,97.590000000
0.000003630,0.004979878,0.009709979,0.150418309,97.550000000
0.000003640,0.003814969,0.008555223,0.134870019,97.770000000
0.000003650,0.007799337,0.012842611,0.148789404,97.350000000
0.000003660,0.005078488,0.009928551,0.146755651,97.460000000
0.000003670,0.005198196,0.010007622,0.148002621,97.480000000
0.000003680,0.004362920,0.009245789,0.142145018,97.600000000
0.000003690,0.004384888,0.008960019,0.138294769,97.710000000
0.000003700,0.004140610,0.008903001,0.144586048,97.500000000
0.000003710,0.004258581,0.009115073,0.131648148,97.780000000
0.000003720,0.007108924,0.011467044,0.142675079,97.590000000
0.000003730,0.005282223,0.009674029,0.132149932,97.600000000
0.000003740,0.005963676,0.010615516,0.146744029,97.700000000
0.000003750,0.005151818,0.009680111,0.137143058,97.790000000
0.000003760,0.004843354,0.009399760,0.148338159,97.420000000
0.000003770,0.006419344,0.011092392,0.128784621,97.760000000
0.000003780,0.004708596,0.009139660,0.129459579,97.770000000
0.000003790,0.007722237,0.012377462,0.148558622,97.510000000
0.000003800,0.004895812,0.009364555,0.145602828,97.460000000
0.000003810,0.006082061,0.010860461,0.134709779,97.660000000
0.000003820,0.007077396,0.012056748,0.138255674,97.590000000
0.000003830,0.006194384,0.010899148,0.124659177,97.830000000
0.000003840,0.006607582,0.011334397,0.151710352,97.620000000
0.000003850,0.004491256,0.008857383,0.141496971,97.650000000
0.000003860,0.005542247,0.010169878,0.129861985,97.850000000
0.000003870,0.006403221,0.010955158,0.140287003,97.460000000
0.000003880,0.005138007,0.009953690,0.148494895,97.440000000
0.000003890,0.004992644,0.009678434,0.128541874,97.770000000
0.000003900,0.005404935,0.009842864,0.149092722,97.320000000
0.000003910,0.004823846,0.009362033,0.135039288,97.650000000
0.000003920,0.006038869,0.010506978,0.142156125,97.370000000
0.000003930,0.004526451,0.009311903,0.130786472,97.630000000
0.000003940,0.004294356,0.008924095,0.158721039,97.240000000
0.000003950,0.005957865,0.010359620,0.142651927,97.480000000
0.000003960,0.006088158,0.010679047,0.138749415,97.700000000
0.000003970,0.004571646,0.009041360,0.140820849,97.470000000
0.000003980,0.004595352,0.009249192,0.136930767,97.630000000
0.000003990,0.006795978,0.011418895,0.128217678,97.650000000
0.000004000,0.007432117,0.012345414,0.150850739,97.280000000
0.000004010,0.005946793,0.010860810,0.136687323,97.640000000
0.000004020,0.007377820,0.012238838,0.133283679,97.550000000
0.000004030,0.004357713,0.009088447,0.133378327,97.680000000
0.000004040,0.008572135,0.012868508,0.139080912,97.540000000
0.000004050,0.007056058,0.011344339,0.125096370,97.700000000
0.000004060,0.007318496,0.011777310,0.147739516,97.680000000
0.000004070,0.005135493,0.009534871,0.162131538,97.170000000
0.000004080,0.004171669,0.008665078,0.134928826,97.700000000
0.000004090,0.005233599,0.009897822,0.149395792,97.450000000
0.000004100,0.004583718,0.009184454,0.137104865,97.560000000
0.000004110,0.005804196,0.010261472,0.142510294,97.590000000
0.000004120,0.004938281,0.009306291,0.145835504,97.470000000
0.000004130,0.010642037,0.015452909,0.133086367,97.430000000
0.000004140,0.004020249,0.008744396,0.128023081,97.600000000
0.000004150,0.006596023,0.011291077,0.140092373,97.570000000
0.000004160,0.006721918,0.011502555,0.127255455,97.860000000
0.000004170,0.005106726,0.009666633,0.151019726,97.450000000
0.000004180,0.005201662,0.009655058,0.132257565,97.730000000
0.000004190,0.005876247,0.010252576,0.140268363,97.720000000
0.000004200,0.003920222,0.008500300,0.146209347,97.480000000
0.000004210,0.005488232,0.010335011,0.137132242,97.470000000
0.000004220,0.005550327,0.010554051,0.132304697,97.620000000
0.000004230,0.006577323,0.011540639,0.124908312,97.610000000
0.000004240,0.006977784,0.011959226,0.135631428,97.670000000
0.000004250,0.007010985,0.011919798,0.128087799,97.480000000
0.000004260,0.005144805,0.009915541,0.142569972,97.490000000
0.000004270,0.005494173,0.010411068,0.138103997,97.280000000
0.000004280,0.005592044,0.010675683,0.137167712,97.540000000
0.000004290,0.005981882,0.011034174,0.127429252,97.680000000
0.000004300,0.003535480,0.008434898,0.158789987,97.280000000
0.000004310,0.004777994,0.009633225,0.141379486,97.680000000
0.000004320,0.004369782,0.008948999,0.147207510,97.510000000
0.000004330,0.005833171,0.010598276,0.158155824,97.260000000
0.000004340,0.006136861,0.010496720,0.146312190,97.440000000
0.000004350,0.004198861,0.008773423,0.133519784,97.760000000
0.000004360,0.004930404,0.009366916,0.151074522,97.250000000
0.000004370,0.005100113,0.009638396,0.147980763,97.660000000
0.000004380,0.006119529,0.010813736,0.134995959,97.570000000
0.000004390,0.005057000,0.009701615,0.136530588,97.710000000
0.000004400,0.008240615,0.013009467,0.129415411,97.710000000
0.000004410,0.003964471,0.008626079,0.158740088,97.380000000
0.000004420,0.004035135,0.008842435,0.157175084,97.200000000
0.000004430,0.005837379,0.010864074,0.145297184,97.490000000
0.000004440,0.005746477,0.010562080,0.155858539,97.300000000
0.000004450,0.003781867,0.008666970,0.141888856,97.640000000
0.000004460,0.005338611,0.010199482,0.134018366,97.510000000
0.000004470,0.006641304,0.011562730,0.147302244,97.380000000
0.000004480,0.006312929,0.011552563,0.131807468,97.780000000
0.000004490,0.005938296,0.010922033,0.133105367,97.710000000
0.000004500,0.004738307,0.009631456,0.125674526,97.710000000
0.000004510,0.004621787,0.009517248,0.143080448,97.410000000
0.000004520,0.003055697,0.008059819,0.160983715,97.360000000
0.000004530,0.005681651,0.010718301,0.152861712,97.450000000
0.000004540,0.006700050,0.011625569,0.131059740,97.560000000
0.000004550,0.004920161,0.009735120,0.152218008,97.580000000
0.000004560,0.003072098,0.007713382,0.132493258,97.700000000
0.000004570,0.006601826,0.011244216,0.134887359,97.560000000
0.000004580,0.006149901,0.010841548,0.139632101,97.710000000
0.000004590,0.008459164,0.013378122,0.134943793,97.640000000
0.000004600,0.005175285,0.010200990,0.129038867,97.730000000
